Codi,Nom,Codi Província
082140,Vilassar de Dalt,08
082153,Sant Hipòlit de Voltregà,08
082166,Sant Jaume de Frontanyà,08
082172,Sant Joan Despí,08
082188,Sant Joan de Vilatorrada,08
082191,Vilassar de Mar,08
082205,Sant Julià de Vilatorta,08
082212,Sant Just Desvern,08
082227,Sant Llorenç d'Hortons,08
082233,Sant Llorenç Savall,08
082248,Sant Martí de Centelles,08
082251,Sant Martí d'Albars,08
082264,Sant Martí de Tous,08
082270,Sant Martí Sarroca,08
082286,Sant Martí Sesgueioles,08
082299,Sant Mateu de Bages,08
082303,Premià de Dalt,08
082310,Sant Pere de Ribes,08
082325,Sant Pere de Riudebitlles,08
082331,Sant Pere de Torelló,08
082346,Sant Pere de Vilamajor,08
082359,Sant Pol de Mar,08
082362,Sant Quintí de Mediona,08
082378,Sant Quirze de Besora,08
082384,Sant Quirze del Vallès,08
082397,Sant Quirze Safaja,08
082401,Sant Sadurní d'Anoia,08
082418,Sant Sadurní d'Osormort,08
082423,Marganell,08
082439,Santa Cecília de Voltregà,08
082444,Santa Coloma de Cervelló,08
082457,Santa Coloma de Gramenet,08
082460,Santa Eugènia de Berga,08
082476,Santa Eulàlia de Riuprimer,08
082482,Santa Eulàlia de Ronçana,08
082495,Santa Fe del Penedès,08
082508,Santa Margarida de Montbui,08
082515,Santa Margarida i els Monjos,08
082520,Barberà del Vallès,08
082536,Santa Maria de Besora,08
082541,"Esquirol, l'",08
082554,Santa Maria de Merlès,08
082567,Santa Maria de Martorelles,08
082573,Santa Maria de Miralles,08
082589,Santa Maria d'Oló,08
082592,Santa Maria de Palautordera,08
082606,Santa Perpètua de Mogoda,08
082613,Santa Susanna,08
082628,Sant Vicenç de Castellet,08
082634,Sant Vicenç dels Horts,08
082649,Sant Vicenç de Montalt,08
082652,Sant Vicenç de Torelló,08
082665,Cerdanyola del Vallès,08
082671,Sentmenat,08
082687,Cercs,08
082690,Seva,08
082704,Sitges,08
082711,Sobremunt,08
082726,Sora,08
082732,Subirats,08
082747,Súria,08
082750,Tavèrnoles,08
082763,Tagamanent,08
082779,Talamanca,08
082785,Taradell,08
082798,Terrassa,08
082802,Tavertet,08
082819,Teià,08
082824,Tiana,08
082830,Tona,08
082845,Tordera,08
082858,Torelló,08
082861,"Torre de Claramunt, la",08
082877,Torrelavit,08
082883,Torrelles de Foix,08
082896,Torrelles de Llobregat,08
082900,Ullastrell,08
082917,Vacarisses,08
082922,Vallbona d'Anoia,08
082938,Vallcebre,08
082943,Vallgorguina,08
082956,Vallirana,08
082969,Vallromanes,08
082975,Veciana,08
082981,Vic,08
082994,Vilada,08
083008,Viladecavalls,08
083015,Viladecans,08
083020,Vilanova del Camí,08
083036,Vilanova de Sau,08
083041,Vilobí del Penedès,08
083054,Vilafranca del Penedès,08
083067,Vilalba Sasserra,08
083073,Vilanova i la Geltrú,08
083089,Viver i Serrateix,08
089019,Rupit i Pruit,08
089024,Vilanova del Vallès,08
089030,Sant Julià de Cerdanyola,08
089045,Badia del Vallès,08
089058,"Palma de Cervelló, la",08
090011,Abajas,09
090032,Adrada de Haza,09
090063,Aguas Cándidas,09
090079,Aguilar de Bureba,09
090098,Albillos,09
090102,Alcocero de Mola,09
090119,Alfoz de Bricia,09
090124,Alfoz de Santa Gadea,09
090130,Altable,09
090145,"Altos, Los",09
090161,Ameyugo,09
090177,Anguix,09
090183,Aranda de Duero,09
090196,Arandilla,09
090200,Arauzo de Miel,09
090217,Arauzo de Salce,09
090222,Arauzo de Torre,09
090238,Arcos,09
090243,Arenillas de Riopisuerga,09
090256,Arija,09
090269,Arlanzón,09
090275,Arraya de Oca,09
090294,Atapuerca,09
090308,"Ausines, Los",09
090320,Avellanosa de Muñó,09
090336,Bahabón de Esgueva,09
090341,"Balbases, Los",09
090354,Baños de Valdearados,09
090367,Bañuelos de Bureba,09
090373,Barbadillo de Herreros,09
090389,Barbadillo del Mercado,09
090392,Barbadillo del Pez,09
090413,Barrio de Muñó,09
090434,"Barrios de Bureba, Los",09
090449,Barrios de Colina,09
090452,Basconcillos del Tozo,09
090465,Bascuñana,09
090471,Belbimbre,09
090487,Belorado,09
090503,Berberana,09
090510,Berlangas de Roa,09
090525,Berzosa de Bureba,09
090546,Bozoó,09
090559,Brazacorta,09
090562,Briviesca,09
090578,Bugedo,09
090584,Buniel,09
090597,Burgos,09
090601,Busto de Bureba,09
090618,Cabañes de Esgueva,09
090623,Cabezón de la Sierra,09
090639,Cavia,09
090644,Caleruega,09
090657,Campillo de Aranda,09
090660,Campolara,09
090676,Canicosa de la Sierra,09
090682,Cantabrana,09
090709,Carazo,09
090716,Carcedo de Bureba,09
090721,Carcedo de Burgos,09
090737,Cardeñadijo,09
090742,Cardeñajimeno,09
090755,Cardeñuela Riopico,09
090768,Carrias,09
090774,Cascajares de Bureba,09
090780,Cascajares de la Sierra,09
090793,Castellanos de Castro,09
090829,Castildelgado,09
090835,Castil de Peones,09
090840,Castrillo de la Reina,09
090853,Castrillo de la Vega,09
090866,Castrillo del Val,09
090888,Castrillo de Riopisuerga,09
090905,Castrillo Mota de Judíos,09
090912,Castrojeriz,09
090933,Cayuela,09
090948,Cebrecos,09
090951,Celada del Camino,09
090986,Cerezo de Río Tirón,09
091003,Cerratón de Juarros,09
091010,Ciadoncha,09
091025,Cillaperlata,09
091031,Cilleruelo de Abajo,09
091046,Cilleruelo de Arriba,09
091059,Ciruelos de Cervera,09
091084,Cogollos,09
091097,Condado de Treviño,09
091101,Contreras,09
091123,Coruña del Conde,09
091139,Covarrubias,09
091144,Cubillo del Campo,09
091157,Cubo de Bureba,09
091176,"Cueva de Roa, La",09
091195,Cuevas de San Clemente,09
091209,Encío,09
091221,Espinosa de Cervera,09
091237,Espinosa del Camino,09
091242,Espinosa de los Monteros,09
091255,Estépar,09
091274,Fontioso,09
091280,Frandovínez,09
091293,Fresneda de la Sierra Tirón,09
091307,Fresneña,09
091314,Fresnillo de las Dueñas,09
091329,Fresno de Río Tirón,09
091335,Fresno de Rodilla,09
091340,Frías,09
091353,Fuentebureba,09
091366,Fuentecén,09
091372,Fuentelcésped,09
091388,Fuentelisendo,09
091391,Fuentemolinos,09
091405,Fuentenebro,09
091412,Fuentespina,09
091433,Galbarros,09
091448,"Gallega, La",09
091486,Grijalba,09
091499,Grisaleña,09
091519,Gumiel de Izán,09
091524,Gumiel de Mercado,09
091545,Hacinas,09
091558,Haza,09
091596,Hontanas,09
091600,Hontangas,09
091622,Hontoria de la Cantera,09
091638,Hontoria del Pinar,09
091643,Hontoria de Valdearados,09
091669,"Hormazas, Las",09
091675,Hornillos del Camino,09
091681,"Horra, La",09
091694,Hortigüela,09
091708,Hoyales de Roa,09
091720,Huérmeces,09
091736,Huerta de Arriba,09
091741,Huerta de Rey,09
091754,Humada,09
091767,Hurones,09
091773,Ibeas de Juarros,09
091789,Ibrillos,09
091792,Iglesiarrubia,09
091806,Iglesias,09
091813,Isar,09
091828,Itero del Castillo,09
091834,Jaramillo de la Fuente,09
091849,Jaramillo Quemado,09
091890,Junta de Traslaloma,09
091904,Junta de Villalba de Losa,09
091911,Jurisdicción de Lara,09
091926,Jurisdicción de San Zadornil,09
091947,Lerma,09
091950,Llano de Bureba,09
091963,Madrigal del Monte,09
091979,Madrigalejo del Monte,09
091985,Mahamud,09
091998,Mambrilla de Castrejón,09
092002,Mambrillas de Lara,09
092019,Mamolar,09
092024,Manciles,09
092061,Mazuela,09
092083,Mecerreyes,09
092096,Medina de Pomar,09
092117,Melgar de Fernamental,09
092138,Merindad de Cuesta-Urria,09
092143,Merindad de Montija,09
092156,Merindad de Sotoscueva,09
092169,Merindad de Valdeporres,09
092175,Merindad de Valdivielso,09
092181,Milagros,09
092194,Miranda de Ebro,09
092208,Miraveche,09
092215,Modúbar de la Emparedada,09
092236,Monasterio de la Sierra,09
092241,Monasterio de Rodilla,09
092254,Moncalvillo,09
092267,Monterrubio de la Demanda,09
092273,Montorio,09
092289,Moradillo de Roa,09
092292,Nava de Roa,09
092306,Navas de Bureba,09
092313,Nebreda,09
092328,Neila,09
092352,Olmedillo de Roa,09
092365,Olmillos de Muñó,09
092387,Oña,09
092390,Oquillas,09
092411,Orbaneja Riopico,09
092426,Padilla de Abajo,09
092432,Padilla de Arriba,09
092447,Padrones de Bureba,09
092463,Palacios de la Sierra,09
092479,Palacios de Riopisuerga,09
092485,Palazuelos de la Sierra,09
092498,Palazuelos de Muñó,09
092501,Pampliega,09
092518,Pancorbo,09
092539,Pardilla,09
092557,Partido de la Sierra en Tobalina,09
092560,Pedrosa de Duero,09
092576,Pedrosa del Páramo,09
092582,Pedrosa del Príncipe,09
092595,Pedrosa de Río Úrbel,09
092616,Peñaranda de Duero,09
092621,Peral de Arlanza,09
092655,Piérnigas,09
092668,Pineda de la Sierra,09
092674,Pineda Trasmonte,09
092680,Pinilla de los Barruecos,09
092693,Pinilla de los Moros,09
092707,Pinilla Trasmonte,09
092729,Poza de la Sal,09
092735,Prádanos de Bureba,09
092740,Pradoluengo,09
092753,Presencio,09
092766,"Puebla de Arganzón, La",09
092772,Puentedura,09
092791,Quemada,09
092805,Quintanabureba,09
092812,Quintana del Pidio,09
092833,Quintanaélez,09
092870,Quintanaortuño,09
092886,Quintanapalla,09
092899,Quintanar de la Sierra,09
092925,Quintanavides,09
092946,Quintanilla de la Mata,09
092959,Quintanilla del Coco,09
092978,"Quintanillas, Las",09
092984,Quintanilla San García,09
093018,Quintanilla Vivar,09
093023,Rabanera del Pinar,09
093039,Rábanos,09
093044,Rabé de las Calzadas,09
093060,Rebolledo de la Torre,09
093076,Redecilla del Camino,09
093082,Redecilla del Campo,09
093095,Regumiel de la Sierra,09
093109,Reinoso,09
093116,Retuerta,09
093121,"Revilla y Ahedo, La",09
093142,Revilla del Campo,09
093155,Revillarruz,09
093168,Revilla Vallejera,09
093174,Rezmondo,09
093180,Riocavado de la Sierra,09
093214,Roa,09
093235,Rojas,09
093253,Royuela de Río Franco,09
093266,Rubena,09
093272,Rublacedo de Abajo,09
093288,Rucandio,09
093291,Salas de Bureba,09
093305,Salas de los Infantes,09
093327,Saldaña de Burgos,09
093348,Salinillas de Bureba,09
093351,San Adrián de Juarros,09
093370,San Juan del Monte,09
093386,San Mamés de Burgos,09
093399,San Martín de Rubiales,09
093403,San Millán de Lara,09
093431,Santa Cecilia,09
093459,Santa Cruz de la Salceda,09
093462,Santa Cruz del Valle Urbión,09
093478,Santa Gadea del Cid,09
093484,Santa Inés,09
093500,Santa María del Campo,09
093517,Santa María del Invierno,09
093522,Santa María del Mercadillo,09
093538,Santa María Ribarredonda,09
093543,Santa Olalla de Bureba,09
093556,Santibáñez de Esgueva,09
093569,Santibáñez del Val,09
093581,Santo Domingo de Silos,09
093608,San Vicente del Valle,09
093615,Sargentes de la Lora,09
093620,Sarracín,09
093636,Sasamón,09
093654,"Sequera de Haza, La",09
093667,Solarana,09
093689,Sordillos,09
093692,Sotillo de la Ribera,09
093728,Sotragero,09
093734,Sotresgudo,09
093749,Susinos del Páramo,09
093752,Tamarón,09
093771,Tardajos,09
093787,Tejada,09
093804,Terradillos de Esgueva,09
093811,Tinieblas de la Sierra,09
093826,Tobar,09
093847,Tordómar,09
093863,Torrecilla del Monte,09
093879,Torregalindo,09
093885,Torrelara,09
093898,Torrepadre,09
093902,Torresandino,09
093919,Tórtoles de Esgueva,09
093924,Tosantos,09
093945,Trespaderne,09
093958,Tubilla del Agua,09
093961,Tubilla del Lago,09
093983,Úrbel del Castillo,09
094000,Vadocondes,09
094038,Valdeande,09
094056,Valdezate,09
094069,Valdorros,09
094075,Valmala,09
094081,Vallarta de Bureba,09
094094,Valle de Manzanedo,09
094108,Valle de Mena,09
094115,Valle de Oca,09
094120,Valle de Tobalina,09
094136,Valle de Valdebezana,09
094141,Valle de Valdelaguna,09
094154,Valle de Valdelucio,09
094167,Valle de Zamanzas,09
094173,Vallejera,09
094189,Valles de Palenzuela,09
094192,Valluércanes,09
094213,"Vid y Barrios, La",09
094228,"Vid de Bureba, La",09
094234,Vileña,09
094249,Viloria de Rioja,09
094252,Vilviestre del Pinar,09
094271,Villadiego,09
094287,Villaescusa de Roa,09
094290,Villaescusa la Sombría,09
094304,Villaespasa,09
094311,Villafranca Montes de Oca,09
094326,Villafruela,09
094332,Villagalijo,09
094347,Villagonzalo Pedernales,09
094379,Villahoz,09
094385,Villalba de Duero,09
094398,Villalbilla de Burgos,09
094402,Villalbilla de Gumiel,09
094419,Villaldemiro,09
094424,Villalmanzo,09
094430,Villamayor de los Montes,09
094445,Villamayor de Treviño,09
094458,Villambistia,09
094461,Villamedianilla,09
094477,Villamiel de la Sierra,09
094483,Villangómez,09
094496,Villanueva de Argaño,09
094509,Villanueva de Carazo,09
094516,Villanueva de Gumiel,09
094542,Villanueva de Teba,09
094555,Villaquirán de la Puebla,09
094568,Villaquirán de los Infantes,09
094580,Villariezo,09
094607,Villasandino,09
094635,Villasur de Herreros,09
094640,Villatuelda,09
094666,Villaverde del Monte,09
094672,Villaverde-Mogina,09
094712,Villayerno Morquillas,09
094727,Villazopeque,09
094733,Villegas,09
094764,Villoruebo,09
094786,Vizcaínos,09
094803,Zael,09
094825,Zarzosa de Río Pisuerga,09
094831,Zazuar,09
094859,Zuñeda,09
099012,Quintanilla del Agua y Tordueles,09
099027,Valle de Santibáñez,09
099033,Villarcayo de Merindad de Castilla la Vieja,09
099048,Valle de las Navas,09
099051,Valle de Sedano,09
099064,Merindad de Río Ubierna,09
099070,Alfoz de Quintanadueñas,09
099086,Valle de Losa,09
100015,Abadía,10
100020,Abertura,10
100036,Acebo,10
100041,Acehúche,10
100054,Aceituna,10
100067,Ahigal,10
100073,Albalá,10
100089,Alcántara,10
100092,Alcollarín,10
100106,Alcuéscar,10
100113,Aldeacentenera,10
100128,Aldea del Cano,10
100134,"Aldea del Obispo, La",10
100149,Aldeanueva de la Vera,10
100152,Aldeanueva del Camino,10
100165,Aldehuela de Jerte,10
100171,Alía,10
100187,Aliseda,10
100190,Almaraz,10
100204,Almoharín,10
100211,Arroyo de la Luz,10
100226,Arroyomolinos de la Vera,10
100232,Arroyomolinos,10
100247,Baños de Montemayor,10
100250,Barrado,10
100263,Belvís de Monroy,10
100279,Benquerencia,10
100285,Berrocalejo,10
100298,Berzocana,10
100302,Bohonal de Ibor,10
100319,Botija,10
100324,Brozas,10
100330,Cabañas del Castillo,10
100345,Cabezabellosa,10
100358,Cabezuela del Valle,10
100361,Cabrero,10
100377,Cáceres,10
100383,Cachorrilla,10
100396,Cadalso,10
100400,Calzadilla,10
100417,Caminomorisco,10
100422,Campillo de Deleitosa,10
100438,Campo Lugar,10
100443,Cañamero,10
100456,Cañaveral,10
100469,Carbajo,10
100475,Carcaboso,10
100481,Carrascalejo,10
100494,Casar de Cáceres,10
100507,Casar de Palomero,10
100514,Casares de las Hurdes,10
100529,Casas de Don Antonio,10
100535,Casas de Don Gómez,10
100540,Casas del Castañar,10
100553,Casas del Monte,10
100566,Casas de Millán,10
100572,Casas de Miravete,10
100588,Casatejada,10
100591,Casillas de Coria,10
100605,Castañar de Ibor,10
100612,Ceclavín,10
100627,Cedillo,10
100633,Cerezo,10
100648,Cilleros,10
100651,Collado de la Vera,10
100664,Conquista de la Sierra,10
100670,Coria,10
100686,Cuacos de Yuste,10
100699,"Cumbre, La",10
100703,Deleitosa,10
100710,Descargamaría,10
100725,Eljas,10
100731,Escurial,10
100759,Fresnedoso de Ibor,10
100762,Galisteo,10
100778,Garciaz,10
100784,"Garganta, La",10
100797,Garganta la Olla,10
100801,Gargantilla,10
100818,Gargüera,10
100823,Garrovillas de Alconétar,10
100839,Garvín,10
100844,Gata,10
100857,"Gordo, El",10
100860,"Granja, La",10
100876,Guadalupe,10
100882,Guijo de Coria,10
100895,Guijo de Galisteo,10
100909,Guijo de Granadilla,10
100916,Guijo de Santa Bárbara,10
100921,Herguijuela,10
100937,Hernán-Pérez,10
100942,Herrera de Alcántara,10
100955,Herreruela,10
100968,Hervás,10
100974,Higuera de Albalat,10
100980,Hinojal,10
100993,Holguera,10
101007,Hoyos,10
101014,Huélaga,10
101029,Ibahernando,10
101035,Jaraicejo,10
101040,Jaraíz de la Vera,10
101053,Jarandilla de la Vera,10
101066,Jarilla,10
101072,Jerte,10
101088,Ladrillar,10
101091,Logrosán,10
101105,Losar de la Vera,10
101112,Madrigal de la Vera,10
101127,Madrigalejo,10
101133,Madroñera,10
101148,Majadas,10
101151,Malpartida de Cáceres,10
101164,Malpartida de Plasencia,10
101170,Marchagaz,10
101186,Mata de Alcántara,10
101199,Membrío,10
101203,Mesas de Ibor,10
101210,Miajadas,10
101225,Millanes,10
101231,Mirabel,10
101246,Mohedas de Granadilla,10
101259,Monroy,10
101262,Montánchez,10
101278,Montehermoso,10
101284,Moraleja,10
101297,Morcillo,10
101301,Navaconcejo,10
101318,Navalmoral de la Mata,10
101323,Navalvillar de Ibor,10
101339,Navas del Madroño,10
101344,Navezuelas,10
101357,Nuñomoral,10
101360,Oliva de Plasencia,10
101376,Palomero,10
101382,Pasarón de la Vera,10
101395,Pedroso de Acim,10
101409,Peraleda de la Mata,10
101416,Peraleda de San Román,10
101421,Perales del Puerto,10
101437,Pescueza,10
101442,"Pesga, La",10
101455,Piedras Albas,10
101468,Pinofranqueado,10
101474,Piornal,10
101480,Plasencia,10
101493,Plasenzuela,10
101506,Portaje,10
101513,Portezuelo,10
101528,Pozuelo de Zarzón,10
101534,Puerto de Santa Cruz,10
101549,Rebollar,10
101552,Riolobos,10
101565,Robledillo de Gata,10
101571,Robledillo de la Vera,10
101587,Robledillo de Trujillo,10
101590,Robledollano,10
101604,Romangordo,10
101611,Ruanes,10
101626,Salorino,10
101632,Salvatierra de Santiago,10
101647,San Martín de Trevejo,10
101650,Santa Ana,10
101663,Santa Cruz de la Sierra,10
101679,Santa Cruz de Paniagua,10
101685,Santa Marta de Magasca,10
101698,Santiago de Alcántara,10
101702,Santiago del Campo,10
101719,Santibáñez el Alto,10
101724,Santibáñez el Bajo,10
101730,Saucedilla,10
101745,Segura de Toro,10
101758,Serradilla,10
101761,Serrejón,10
101777,Sierra de Fuentes,10
101783,Talaván,10
101796,Talaveruela de la Vera,10
101800,Talayuela,10
101817,Tejeda de Tiétar,10
101822,Toril,10
101838,Tornavacas,10
101843,"Torno, El",10
101856,Torrecilla de los Ángeles,10
101869,Torrecillas de la Tiesa,10
101875,Torre de Don Miguel,10
101881,Torre de Santa María,10
101894,Torrejoncillo,10
101908,Torrejón el Rubio,10
101915,Torremenga,10
101920,Torremocha,10
101936,Torreorgaz,10
101941,Torrequemada,10
101954,Trujillo,10
101967,Valdastillas,10
101973,Valdecañas de Tajo,10
101989,Valdefuentes,10
101992,Valdehúncar,10
102006,Valdelacasa de Tajo,10
102013,Valdemorales,10
102028,Valdeobispo,10
102034,Valencia de Alcántara,10
102049,Valverde de la Vera,10
102052,Valverde del Fresno,10
102065,Viandar de la Vera,10
102071,Villa del Campo,10
102087,Villa del Rey,10
102090,Villamesías,10
102104,Villamiel,10
102111,Villanueva de la Sierra,10
102126,Villanueva de la Vera,10
102132,Villar del Pedroso,10
102147,Villar de Plasencia,10
102150,Villasbuenas de Gata,10
102163,Zarza de Granadilla,10
102179,Zarza de Montánchez,10
102185,Zarza la Mayor,10
102198,Zorita,10
109016,Rosalejo,10
109021,Vegaviana,10
109037,Alagón del Río,10
109042,Tiétar,10
109055,Pueblonuevo de Miramontes,10
110012,Alcalá de los Gazules,11
110027,Alcalá del Valle,11
110033,Algar,11
110048,Algeciras,11
110051,Algodonales,11
110064,Arcos de la Frontera,11
110070,Barbate,11
110086,"Barrios, Los",11
110099,Benaocaz,11
110103,Bornos,11
110110,"Bosque, El",11
110125,Cádiz,11
110131,Castellar de la Frontera,11
110146,Conil de la Frontera,11
110159,Chiclana de la Frontera,11
110162,Chipiona,11
110178,Espera,11
110184,"Gastor, El",11
110197,Grazalema,11
110201,Jerez de la Frontera,11
110218,Jimena de la Frontera,11
110223,"Línea de la Concepción, La",11
110239,Medina Sidonia,11
110244,Olvera,11
110257,Paterna de Rivera,11
110260,Prado del Rey,11
110276,"Puerto de Santa María, El",11
110282,Puerto Real,11
110295,Puerto Serrano,11
110309,Rota,11
110316,San Fernando,11
110321,Sanlúcar de Barrameda,11
110337,San Roque,11
110342,Setenil de las Bodegas,11
110355,Tarifa,11
110368,Torre Alháquime,11
110374,Trebujena,11
110380,Ubrique,11
110393,Vejer de la Frontera,11
110407,Villaluenga del Rosario,11
110414,Villamartín,11
110429,Zahara,11
119013,Benalup-Casas Viejas,11
119028,San José del Valle,11
119034,San Martín del Tesorillo,11
120017,Atzeneta del Maestrat,12
120022,Aín,12
120038,Albocàsser,12
120043,Alcalà de Xivert,12
120056,"Alcora, l'",12
120069,Alcudia de Veo,12
120075,Alfondeguilla,12
120081,Algimia de Almonacid,12
120094,Almassora,12
120108,Almedíjar,12
120115,Almenara,12
120120,Altura,12
120136,Arañuel,12
120141,Ares del Maestrat,12
120154,Argelita,12
120167,Artana,12
120173,Ayódar,12
120189,Azuébar,12
120206,Barracas,12
